id,name,category,status,parsed_fields_count,warnings,raw_snippet
64270,Lindt Mix süße Mini Küken und Mini Lämmchen Alpenmilch Figur 200g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2377.0 not in [0.0, 900.0] | energy_mismatch:kJ=570.0 inconsistent_with_kcal=2377.0 | warnings_present","Brennwert: 570,00 Kilokalorien (kcal) Brennwert: 2.377,00 Kilojoule (kJ) Fett: 37,00 Fett, davon gesättigte Fettsäuren: 22,00 Kohlenhydrate…"
64271,Lindt Eier Mischung Ostereier aus Alpenvollmilch 3fach sortiert 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2487.0 not in [0.0, 900.0] | energy_mismatch:kJ=598.0 inconsistent_with_kcal=2487.0 | warnings_present","Brennwert: 598,00 Kilokalorien (kcal) Brennwert: 2.487,00 Kilojoule (kJ) Fett: 41,00 Fett, davon gesättigte Fettsäuren: 24,00 Kohlenhydrate…"
64272,Lindor Eier Mischung aus Vollmilch oder feinherbe Schokolade 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2652.0 not in [0.0, 900.0] | energy_mismatch:kJ=639.0 inconsistent_with_kcal=2652.0 | warnings_present","Brennwert: 639,00 Kilokalorien (kcal) Brennwert: 2.652,00 Kilojoule (kJ) Fett: 50,00 Fett, davon gesättigte Fettsäuren: 37,00 Kohlenhydrate…"
64276,Lindt Kirschwasser Zartbitter Eier 25 einzeln gewickelte 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:1867.0 not in [0.0, 900.0] | energy_mismatch:kJ=434.0 inconsistent_with_kcal=1867.0 | warnings_present","Brennwert: 434,00 Kilokalorien (kcal) Brennwert: 1.867,00 Kilojoule (kJ) Fett: 22,00 Fett, davon gesättigte Fettsäuren: 14,00 Kohlenhydrate…"
64277,Lindt Mousse au Chocolat Eier 25 einzeln gewickelte Ostereier 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2147.0 not in [0.0, 900.0] | energy_mismatch:kJ=515.0 inconsistent_with_kcal=2147.0 | warnings_present","Kohlenhydrate: 50,00 Kohlenhydrate, davon Zucker: 46,00 Eiweiß: 5,70 Salz: 0,12 Brennwert: 515,00 Kilokalorien (kcal) Brennwert: 2.147,00 K…"
64278,Lindt Trueffel A la Vanille 25 einzeln gewickelte Ostereier 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2517.0 not in [0.0, 900.0] | energy_mismatch:kJ=605.0 inconsistent_with_kcal=2517.0 | warnings_present","Brennwert: 605,00 Kilokalorien (kcal) Brennwert: 2.517,00 Kilojoule (kJ) Fett: 43,00 Fett, davon gesättigte Fettsäuren: 27,00 Kohlenhydrate…"
64279,Lindt Marc de Champagne Trüffel Eier 25 einzeln gewickelte 450g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2630 kJ / 634 kcal Fett 49 g gesättigte Fettsäuren 37 g Kohlenhydrate 42 g davon Zucker 42 g Eiweiß 5 g Salz 0,19 g"
64281,Lindt Nougat Eier leckere 25 einzeln gewickelte Ostereier 450g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2434 kJ / 584 kcal Fett 38 g gesättigte Fettsäuren 18 g Kohlenhydrate 51 g davon Zucker 49 g Eiweiß 8,1 g Salz 0,15 g"
64282,Lindt Blätterkrokant Eier 25er Gianduja Haselnuss Milch 425g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2162 kJ / 516 kcal Fett 24 g gesättigte Fettsäuren 6 g Kohlenhydrate 66 g davon Zucker 62 g Eiweiß 7,5 g Salz 0,12 g"
64289,Lindt Lindor Dark Eier 25 einzelne Ostereier mit Füllung 450g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2645.0 not in [0.0, 900.0] | energy_mismatch:kJ=641.0 inconsistent_with_kcal=2645.0 | warnings_present","Brennwert: 641,00 Kilokalorien (kcal) Brennwert: 2.645,00 Kilojoule (kJ) Fett: 52,00 Fett, davon gesättigte Fettsäuren: 39,00 Kohlenhydrate…"
64307,Lindt Goldhase weiß aus feiner weißer Schokolade Hohlfigur 100g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2341 kJ / 561 kcal Fett 35 g gesättigte Fettsäuren 22 g Kohlenhydrate 55 g davon Zucker 55 g Eiweiß 6,5 g Salz 0,21 g"
64322,Lindt Mörchen Hasenliebe Pärchen Nusscreme Vollmilch mit Herz 45g,NUTRITION,OK,8,all_checks_passed,"Energie 2355 kJ 565 kcal Fett 35 g davon gesättigte Fettsäuren 18 g Kohlenhydrate 54 g davon Zucker 51 g Eiweiß 7,2 g Salz 0,13 g"
64952,Lindor Milch rot Vollmilchschokolade mit zartschmelzender Füllung 100g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:salt_g:100.0 not in [0.0, 15.0] | warnings_present","Energie (KJ) per 100 g/ml 2585 KJ Energie (kcal) per 100 g/ml 622 kcal Fett per 100 g/ml 47.0 g Fett, davon gesättigte Fettsäuren pro 100 g…"
64953,Lindt Lindor Kugeln Mischung mit feinster Lindt Schokolade 137g,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2652.0 not in [0.0, 900.0] | energy_mismatch:kJ=640.0 inconsistent_with_kcal=2652.0 | warnings_present","Brennwert: 640,00 Kilokalorien (kcal) Brennwert: 2.652,00 Kilojoule (kJ) Fett: 51g davon gesättigte Fettsäuren: 36g Kohlenhydrate: 41g davo…"
64965,Lindor Kugeln Milch Schokolade mit einem zartschmelzendem Kern 137g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2564 kJ / 617 kcal Fett 47,0 g gesättigte Fettsäuren 35,0 g Kohlenhydrate 43,0 g davon Zucker 43,0 g Eiweiß 4,6 g Salz …"
64986,Lindt Les Grandes 34 Prozent Haselnüsse in feinherber Schokolade 150g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2381 kJ / 569 kcal Fett 40,0 g gesättigte Fettsäuren 13,0 g Kohlenhydrate 42,0 g davon Zucker 39,0 g Eiweiß 8,0 g Salz …"
64987,Lindt Les Grandes 32 Prozent Mandeln in weisser Schokolade 150g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2451 kJ / 560 kcal Fett 42,0 g gesättigte Fettsäuren 17,0 g Kohlenhydrate 40,0 g davon Zucker 39,0 g Eiweiß 12,0 g Salz…"
64988,Lindt Les Grandes 34 Prozent Haselnüsse in Milchschokolade 150g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2463 kJ / 593 kcal Fett 43,0 g gesättigte Fettsäuren 14,0 g Kohlenhydrate 41,0 g davon Zucker 39,0 g Eiweiß 8,7 g Salz …"
65042,Lindt Lindor feinherb unendlich zartschmelzende Schokolade 100g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2589 kJ / 624 kcal Fett 48,0 g gesättigte Fettsäuren 36,0 g Kohlenhydrate 43,0 g davon Zucker 40,0 g Eiweiß 4,0 g Salz …"
65068,Lindt Lindor 60 Prozent Cacao zartschmelzende Dunkle Schokolade 100g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2692kJ / 650 kcal Fett 54,0 g gesättigte Fettsäuren 39,0 g Kohlenhydrate 35,0 g davon Zucker 11,0 g Eiweiß 4,6 g Salz 0…"
73591,Lindt Pärchen Adventskalender mit Schokoladenpralinen gefüllt 505g,NUTRITION,OK,8,all_checks_passed,Energie (kJ) 2419 Energie (kcal) 581 Fett (g) 38.0 davon gesättigte Fettsäuren (g) 23.0 Kohlenhydrate (g) 52.0 davon Zucker (g) 50.0 Eiweiß…
73935,Lindt Lindor Weiß Tafelschokolade mit zartschmelzender Füllung 100g,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2667.0 not in [0.0, 900.0] | energy_mismatch:kJ=642.0 inconsistent_with_kcal=2667.0 | warnings_present","Brennwert: 642,00 Kilokalorien (kcal) Brennwert: 2.667,00 Kilojoule (kJ) Fett: 50g davon gesättigte Fettsäuren: 38g Kohlenhydrate: 43g davo…"
73957,Lindt Hello Caramel Brownie süßer Caramel Brownie Füllung 100g,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2254.0 not in [0.0, 900.0] | energy_mismatch:kJ=540.0 inconsistent_with_kcal=2254.0 | warnings_present","Brennwert: 540,00 Kilokalorien (kcal) Brennwert: 2.254,00 Kilojoule (kJ) Fett: 33g davon gesättigte Fettsäuren: 19g Kohlenhydrate: 53g davo…"
73973,Lindt Goldhasen Geschenk aus Alpenvollmilch Schokolade 500g 2er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2294 kJ / 547,8 kcal Eiweiss / Proteine 7,2 g Kohlenhydrate 55 g Zucker 55 g Fett 33 g gesättigte Fettsäuren 20 g Natri…"
73974,Lindt Goldhasen Geschenk aus Alpenvollmilch Schokolade 500g 3er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2294 kJ / 547,8 kcal Eiweiss / Proteine 7,2 g Kohlenhydrate 55 g Zucker 55 g Fett 33 g gesättigte Fettsäuren 20 g Natri…"
73975,Lindt Goldhasen Geschenk aus Alpenvollmilch Schokolade 500g 4er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2294 kJ / 547,8 kcal Eiweiss / Proteine 7,2 g Kohlenhydrate 55 g Zucker 55 g Fett 33 g gesättigte Fettsäuren 20 g Natri…"
73976,Lindt Goldhasen Geschenk aus Alpenvollmilch Schokolade 500g 5er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2294 kJ / 547,8 kcal Eiweiss / Proteine 7,2 g Kohlenhydrate 55 g Zucker 55 g Fett 33 g gesättigte Fettsäuren 20 g Natri…"
74018,Lindt Goldhase aus feiner Vollmilch Schokolade 100g 16er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2294 kJ / 547,8 kcal Eiweiss / Proteine 7,2 g Kohlenhydrate 55 g Zucker 55 g Fett 33 g gesättigte Fettsäuren 20 g Natri…"
74071,Lindt Lindor Eier weiße Schokolade mit zartschmelzender Füllung 450g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2653 kJ / 639 kcal Fett 49 g gesättigte Fettsäuren 37 g Kohlenhydrate 44 g davon Zucker 44 g Eiweiß 5,4 g Salz 0,16 g"
80561,Lindt Cashew Kerne Vollmilchschokolade Weihnachts Spezialitäten 100g,NUTRITION,OK,8,all_checks_passed,"Brennwert: 2298 kJ 551 kcal Fett 34 g davon gesättigte Fettsäuren 16 g Kohlenhydrate 49 g davon Zucker 41 g Eiweiß 11,0 g Salz 0,12 g"
83997,Lindt Weihnachts Traditions Pralinen Mix in Geschenkverpackung 264g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2161.0 not in [0.0, 900.0] | energy_mismatch:kJ=518.0 inconsistent_with_kcal=2161.0 | warnings_present","Brennwert: 518,00 Kilokalorien (kcal) Brennwert: 2.161,00 Kilojoule (kJ) Fett: 32,00 Fett, davon gesättigte Fettsäuren: 13,00 Kohlenhydrate…"
84021,Lindt Schneemann Schoko Hohlfigur aus Alpenvollmilchschokolade 40g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2397.0 not in [0.0, 900.0] | energy_mismatch:kJ=575.0 inconsistent_with_kcal=2397.0 | warnings_present","Brennwert: 575,00 Kilokalorien (kcal) Brennwert: 2.397,00 Kilojoule (kJ) Fett: 38,00 Fett, davon gesättigte Fettsäuren: 23,00 Kohlenhydrate…"
84024,Lindt Schokoladen Teddybär aus Alpenmilchschokolade Hohlfigur 40g,NUTRITION,OK_WITH_WARNINGS,3,"plausibility_out_of_range:kcal:568103.0 not in [0.0, 900.0] | energy_mismatch:kJ=2377.0 inconsistent_with_kcal=568103.0 | warnings_present",Energie (kJ)2377 kJ Energie (kcal)568.103 kcal Fett37 Gramm - Gesättigte Fettsäuren22 Gramm Kohlenhydrate51 Gramm - Zucker50 Gramm Eiweiß7.…
84032,Lindt Frohe Festtage Pralinen Mischung in Geschenkverpackung 80g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2347.0 not in [0.0, 900.0] | energy_mismatch:kJ=563.0 inconsistent_with_kcal=2347.0 | warnings_present","Brennwert: 563,00 Kilokalorien (kcal) Brennwert: 2.347,00 Kilojoule (kJ) Fett: 35,00 Fett, davon gesättigte Fettsäuren: 19,00 Kohlenhydrate…"
84145,Lindt Baumbehang Mischung mit Blätterkrokant Cresta und Nougat 484g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2263.0 not in [0.0, 900.0] | energy_mismatch:kJ=542.0 inconsistent_with_kcal=2263.0 | warnings_present","Brennwert: 542,00 Kilokalorien (kcal) Brennwert: 2.263,00 Kilojoule (kJ) Fett: 30,00 Fett, davon gesättigte Fettsäuren: 12,00 Kohlenhydrate…"
84146,Lindt Creation Mischung 32 Kugeln aus Vollmilchschokolade 360g,NUTRITION,OK,8,all_checks_passed,"Brennwert: 2356 kJ 563 kcal Fett 38 g davon gesättigte Fettsäuren 24 g Kohlenhydrate 49 g davon Zucker 43 g Eiweiß 5,9 g Salz 0,13 g"
84188,Lindt Weihnachts Kostbarkeiten Trüffel Pralinen mit Butter 100g,NUTRITION,OK,8,all_checks_passed,"Energie 2293 kJ, Fett 33,4 g, davon gesättigte Fettsäuren 19,9 g, Kohlenhydrate 51,9 g, davon Zucker 49,8 g, Ballaststoffe 1,9 g, Eiweiß 9,…"
84398,Lindt Weihnachtsmann Nuss aus Alpenvollmilch Schokolade 125g 3er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2450 kJ 589 kcal Fett 42 g davon gesättigte Fettsäuren 19 g Kohlenhydrate 43 g davon Zucker 41 g Eiweiß 8,2 g Salz 0,16 g"
84402,Lindt Hand Crafted Weihnachtspralinen aus Schokolade 175g 2er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2229 kJ 534 kcal Fett 32 g davon gesättigte Fettsäuren 17 g Kohlenhydrate 53 g davon Zucker 47 g Eiweiß 6,9 g Salz 0,11 g"
84403,Lindt Hand Crafted kleine Tasche mit Vollmilch Schokolade 68g 6er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2444 kJ 587 kcal Fett 40 g davon gesättigte Fettsäuren 22 g Kohlenhydrate 49 g davon Zucker 42 g Eiweiß 6,8 g Salz 0,14 g"
84404,Lindt Hand Crafted kleines Kissen mit Schokolade 40g 6er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2274 kJ 545 kcal Fett 32 g davon gesättigte Fettsäuren 19 g Kohlenhydrate 56 g davon Zucker 56 g Eiweiß 7,2 g Salz 0,20 g"
84405,Lindt Hand Crafted Tasche mit Vollmilchschokolade 137g 3er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2408.0 not in [0.0, 900.0] | energy_mismatch:kJ=578.0 inconsistent_with_kcal=2408.0 | warnings_present","Brennwert: 578,00 Kilokalorien (kcal) Brennwert: 2.408,00 Kilojoule (kJ) Fett: 38,00 Fett, davon gesättigte Fettsäuren: 21,00 Kohlenhydrate…"
84408,Lindt Weihnachts Kostbarkeiten Samt Pralines aus Schokolade 200g,NUTRITION,OK,8,all_checks_passed,"Energie 2195 kJ 526 kcal Fett 31 g davon gesättigte Fettsäuren 17 g Kohlenhydrate 52 g davon Zucker 45 g Eiweiß 6,8 g Salz 0,12 g"
84410,Lindt Dunkler Mischbeutel gefüllt mit Schokolade 150g 6er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2343 kJ 563 kcal Fett 36 g davon gesättigte Fettsäuren 21 g Kohlenhydrate 51 g davon Zucker 47 g Eiweiß 5,6 g Salz 0,03 g"
84462,Lindt Blätterkrokant Doppeldreh aus Milchschokolade 450g 4er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2179.0 not in [0.0, 900.0] | energy_mismatch:kJ=520.0 inconsistent_with_kcal=2179.0 | warnings_present","Brennwert: 520,00 Kilokalorien (kcal) Brennwert: 2.179,00 Kilojoule (kJ) Fett: 24,00 Fett, davon gesättigte Fettsäuren: 5,00 Kohlenhydrate:…"
85656,Lindt Weihnachtsmarkt Pralinen aus Vollmilch Schokolade 130g 4er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2147 kJ 514 kcal Fett 30 g davon gesättigte Fettsäuren 13 g Kohlenhydrate 52 g davon Zucker 47 g Eiweiß 7,3 g Salz 0,74 g"
85658,Lindt Weihnachtsmann Figur aus Alpenvollmilch Schokolade 200g 4er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2277 kJ 545 kcal Fett 32 g davon gesättigte Fettsäuren 20 g Kohlenhydrate 56 g davon Zucker 55 g Eiweiß 7,4 g Salz 0,20 g"
85677,Lindt Weihnachtsmann Edelbitter aus Edelbitterschokolade 125g 3er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2328 kJ 561 kcal Fett 39 g davon gesättigte Fettsäuren 24 g Kohlenhydrate 39 g davon Zucker 35 g Eiweiß 7,9 g Salz 0,04 g"
85680,Lindt Weihnachtsmann Weiss aus Schokolade mit Glöckchen 125g 3er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2386 kJ 572 kcal Fett 36 g davon gesättigte Fettsäuren 22 g Kohlenhydrate 55 g davon Zucker 55 g Eiweiß 7,0 g Salz 0,25 g"
85934,Lindt Goldstücke Mini Tasche mit Alpenvollmilchschokolade 50g 4er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2275 kJ 545 kcal Fett 32 g davon gesättigte Fettsäuren 19 g Kohlenhydrate 56 g davon Zucker 56 g Eiweiß 7,3 g Salz 0,20 g"
85943,Lindt Hello Xmas Mini Santa aus Vollmilchschokolade 50g 5er Pack,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
85952,Lindt Weihnachts Zauber Pralinenmischung aus Schokolade 100g 2er Pack,NUTRITION,OK,8,all_checks_passed,"Energie 2232 kJ 536 kcal Fett 34 g davon gesättigte Fettsäuren 14 g Kohlenhydrate 49 g davon Zucker 40 g Eiweiß 7,0 g Salz 0,30 g"
85953,Lindt Blätterkrokant Zapfen Doppeldreh aus Schokolade 90g 4er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2179.0 not in [0.0, 900.0] | energy_mismatch:kJ=520.0 inconsistent_with_kcal=2179.0 | warnings_present","Brennwert: 520,00 Kilokalorien (kcal) Brennwert: 2.179,00 Kilojoule (kJ) Fett: 24,00 Fett, davon gesättigte Fettsäuren: 5,00 Kohlenhydrate:…"
85981,Lindt Orangen Marzipan Riegel mit einer spritzigen Apfelsinennote 50g,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:1914.0 not in [0.0, 900.0] | energy_mismatch:kJ=456.0 inconsistent_with_kcal=1914.0 | warnings_present","Brennwert: 456,00 Kilokalorien (kcal) Brennwert: 1.914,00 Kilojoule (kJ) Fett: 18g davon gesättigte Fettsäuren: 6g Kohlenhydrate: 64g davon…"
86539,Lindt Lindor Weiß Tafel mit zartschmelzender Füllung 100g 6er Pack,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2667.0 not in [0.0, 900.0] | energy_mismatch:kJ=642.0 inconsistent_with_kcal=2667.0 | warnings_present","Brennwert: 642,00 Kilokalorien (kcal) Brennwert: 2.667,00 Kilojoule (kJ) Fett: 50g davon gesättigte Fettsäuren: 38g Kohlenhydrate: 43g davo…"
87108,Lindt Hello Caramel Brownie Caramel Brownie Füllung 100g 6er Pack,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2254.0 not in [0.0, 900.0] | energy_mismatch:kJ=540.0 inconsistent_with_kcal=2254.0 | warnings_present","Brennwert: 540,00 Kilokalorien (kcal) Brennwert: 2.254,00 Kilojoule (kJ) Fett: 33g davon gesättigte Fettsäuren: 19g Kohlenhydrate: 53g davo…"
87113,Lindt Creation Creme Brulee mit knusprigem Caramel 150g 7er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2430 kJ / 583 kcal Fett 39,0 g gesättigte Fettsäuren 23,0 g Kohlenhydrate 53,0 g davon Zucker 51,0 g Eiweiß 5,3 g Salz …"
87408,Lindt Cognac Vollmilch mit einer feinen Zuckerkruste 100g 4er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:salt_g:100.0 not in [0.0, 15.0] | warnings_present","Energie (KJ) per 100 g/ml 1959 KJ Energie (kcal) per 100 g/ml 468 kcal Fett per 100 g/ml 22.0 g Fett, davon gesättigte Fettsäuren pro 100 g…"
87691,Lindt Excellence Orange Intense Feinherbe Schokolade 100g 4er Pack,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2228 kJ / 534 kcal Fett 32,0 g gesättigte Fettsäuren 17,0 g Kohlenhydrate 51,0 g davon Zucker 46,0 g Eiweiß 6,9 g Salz …"
87692,Lindt Swiss Premium Chocolate Alpenvollmilch Extra Tafel 300g 2er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:salt_g:100.0 not in [0.0, 15.0] | warnings_present","Energie (KJ) per 100 g/ml 2242 KJ Energie (kcal) per 100 g/ml 537 kcal Fett per 100 g/ml 31.0 g Fett, davon gesättigte Fettsäuren pro 100 g…"
87896,Lindt & Sprüngli Edel-Nougat Zartschmeldzender Riegel 50g 25er Pack,NUTRITION,OK_WITH_WARNINGS,8,"unparseable_numeric_fragment:7, | plausibility_out_of_range:kcal:2484.0 not in [0.0, 900.0] | energy_mismatch:kJ=597.0 inconsistent_with_kcal=2484.0 | warnings_present","Brennwert: 597(kcal) Brennwert: 2.484(kJ) Fett: 39g Fett, davon gesättigte Fettsäuren: 13g Kohlenhydrate: 51g Kohlenhydrate, davon Zucker: …"
88499,Lindt Nougat Vollmilch Schokoladen Eier gefüllt Blumen Edition 90g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2434.0 not in [0.0, 900.0] | energy_mismatch:kJ=584.0 inconsistent_with_kcal=2434.0 | warnings_present","Brennwert: 584,00 Kilokalorien (kcal) Brennwert: 2.434,00 Kilojoule (kJ) Fett: 38,00 Fett, davon gesättigte Fettsäuren: 18,00 Kohlenhydrate…"
88500,Lindt Nougat Vollmilch Schokoladen Eier Blumen Edition 540g 6er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2434.0 not in [0.0, 900.0] | energy_mismatch:kJ=584.0 inconsistent_with_kcal=2434.0 | warnings_present","Brennwert: 584,00 Kilokalorien (kcal) Brennwert: 2.434,00 Kilojoule (kJ) Fett: 38,00 Fett, davon gesättigte Fettsäuren: 18,00 Kohlenhydrate…"
88503,Lindt Blumen Edition Mini Eier Alpenvollmilch einzeln verpackt 180g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:543486.0 not in [0.0, 900.0] | energy_mismatch:kJ=2274.0 inconsistent_with_kcal=543486.0 | warnings_present",Portionsgröße 100 Gramm Energie (kJ) 2274.00 kJ Energie (kcal) 543.486 kcal Fett 32.00 Gramm davon: - Gesättigte Fettsäuren 19.00 Gramm Koh…
88505,Lindt Blumen Edition Mini Eier Alpenvollmilch Blümchen Dekor 5er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:543486.0 not in [0.0, 900.0] | energy_mismatch:kJ=2274.0 inconsistent_with_kcal=543486.0 | warnings_present",Portionsgröße 100 Gramm Energie (kJ) 2274.00 kJ Energie (kcal) 543.486 kcal Fett 32.00 Gramm davon: - Gesättigte Fettsäuren 19.00 Gramm Koh…
88506,Lindt Goldhasen Hohlkörper Mini im Blumen Print Edition 50g 6er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2377.0 not in [0.0, 900.0] | energy_mismatch:kJ=570.0 inconsistent_with_kcal=2377.0 | warnings_present","Brennwert: 570,00 Kilokalorien (kcal) Brennwert: 2.377,00 Kilojoule (kJ) Fett: 37,00 Fett, davon gesättigte Fettsäuren: 22,00 Kohlenhydrate…"
88507,Lindt Goldhase Blumen Print Alpenvollmilch Schokolade 100g 8er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2277.0 not in [0.0, 900.0] | energy_mismatch:kJ=545.0 inconsistent_with_kcal=2277.0 | warnings_present","Brennwert: 545,00 Kilokalorien (kcal) Brennwert: 2.277,00 Kilojoule (kJ) Fett: 32,00 Fett, davon gesättigte Fettsäuren: 20,00 Kohlenhydrate…"
89252,Lindt Blumen Edition Röhrchen Mini Ostereier und Osterhase 178g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2274.0 not in [0.0, 900.0] | energy_mismatch:kJ=545.0 inconsistent_with_kcal=2274.0 | warnings_present","Brennwert: 545,00 Kilokalorien (kcal) Brennwert: 2.274,00 Kilojoule (kJ) Fett: 32,00 Fett, davon gesättigte Fettsäuren: 19,00 Kohlenhydrate…"
89257,Lindt Blumen Edition Röhrchen Mini Ostereier und Osterhase 4er Pack,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2274.0 not in [0.0, 900.0] | energy_mismatch:kJ=545.0 inconsistent_with_kcal=2274.0 | warnings_present","Brennwert: 545,00 Kilokalorien (kcal) Brennwert: 2.274,00 Kilojoule (kJ) Fett: 32,00 Fett, davon gesättigte Fettsäuren: 19,00 Kohlenhydrate…"
89265,Lindt Macarons Beutel Eier gefüllt mit lockerer Creme Mischung 140g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:2354.0 not in [0.0, 900.0] | energy_mismatch:kJ=565.0 inconsistent_with_kcal=2354.0 | warnings_present","Brennwert: 565,00 Kilokalorien (kcal) Brennwert: 2.354,00 Kilojoule (kJ) Fett: 36,00 Fett, davon gesättigte Fettsäuren: 20,00 Kohlenhydrate…"
89268,Lindt Macarons Eier Pralinen Röhrchen in 4 verschiedene Sorten 80g,NUTRITION,OK_WITH_WARNINGS,8,"plausibility_out_of_range:kcal:562606.0 not in [0.0, 900.0] | energy_mismatch:kJ=2354.0 inconsistent_with_kcal=562606.0 | warnings_present",Portionsgröße 100 Gramm Energie (kJ) 2354 kJ Energie (kcal) 562.606 kcal Fett 36 Gramm davon: - Gesättigte Fettsäuren 20 Gramm Kohlenhydrat…
